episode,reward,steps,epsilon
4773,640.0,673,0.01
4774,1440.0,741,0.01
4775,1610.0,877,0.01
4776,1530.0,879,0.01
4777,2190.0,835,0.01
4778,600.0,775,0.01
4779,1340.0,791,0.01
4780,1460.0,803,0.01
4781,1740.0,893,0.01
4782,1720.0,939,0.01
4783,1280.0,739,0.01
4784,1000.0,853,0.01
4785,1450.0,859,0.01
4786,900.0,955,0.01
4787,1350.0,733,0.01
4788,700.0,789,0.01
4789,1280.0,1001,0.01
4790,1340.0,735,0.01
4791,450.0,637,0.01
4792,760.0,1025,0.01
4793,440.0,665,0.01
4794,670.0,649,0.01
4795,1210.0,601,0.01
4796,530.0,733,0.01
4797,930.0,653,0.01
4798,260.0,441,0.01
4799,580.0,471,0.01
4800,160.0,501,0.01
4801,650.0,671,0.01
4802,1000.0,993,0.01
4803,230.0,281,0.01
4804,460.0,575,0.01
4805,850.0,849,0.01
4806,290.0,323,0.01
4807,150.0,325,0.01
4808,1220.0,749,0.01
4809,390.0,511,0.01
4810,500.0,853,0.01
4811,620.0,749,0.01
4812,620.0,649,0.01
4813,330.0,361,0.01
4814,580.0,633,0.01
4815,1480.0,811,0.01
4816,1010.0,691,0.01
4817,630.0,769,0.01
4818,360.0,577,0.01
4819,930.0,609,0.01
4820,650.0,1057,0.01
4821,490.0,573,0.01
4822,290.0,513,0.01
4823,950.0,787,0.01
4824,460.0,775,0.01
4825,740.0,627,0.01
4826,900.0,507,0.01
4827,1010.0,591,0.01
4828,610.0,709,0.01
4829,790.0,905,0.01
4830,1530.0,837,0.01
4831,480.0,823,0.01
4832,450.0,599,0.01
4833,660.0,583,0.01
4834,720.0,857,0.01
4835,550.0,589,0.01
4836,810.0,841,0.01
4837,760.0,853,0.01
4838,500.0,699,0.01
4839,520.0,611,0.01
4840,530.0,711,0.01
4841,410.0,529,0.01
4842,830.0,747,0.01
4843,330.0,441,0.01
4844,1240.0,761,0.01
4845,2120.0,679,0.01
4846,830.0,661,0.01
4847,350.0,461,0.01
4848,500.0,723,0.01
4849,920.0,553,0.01
4850,630.0,507,0.01
4851,1260.0,575,0.01
4852,670.0,669,0.01
4853,590.0,707,0.01
4854,830.0,629,0.01
4855,420.0,649,0.01
4856,590.0,681,0.01
4857,240.0,457,0.01
4858,520.0,529,0.01
4859,190.0,397,0.01
4860,270.0,507,0.01
4861,1080.0,899,0.01
4862,560.0,631,0.01
4863,780.0,657,0.01
4864,380.0,519,0.01
4865,700.0,669,0.01
4866,450.0,583,0.01
4867,430.0,745,0.01
4868,400.0,467,0.01
4869,1360.0,767,0.01
4870,200.0,299,0.01
4871,1340.0,893,0.01
4872,630.0,611,0.01
4873,120.0,237,0.01
4874,290.0,415,0.01
4875,490.0,705,0.01
4876,280.0,589,0.01
4877,460.0,745,0.01
4878,390.0,663,0.01
4879,580.0,653,0.01
4880,600.0,701,0.01
4881,340.0,545,0.01
4882,840.0,683,0.01
4883,240.0,363,0.01
4884,600.0,617,0.01
4885,420.0,459,0.01
4886,190.0,315,0.01
4887,560.0,679,0.01
4888,980.0,695,0.01
4889,340.0,601,0.01
4890,820.0,861,0.01
4891,300.0,555,0.01
4892,810.0,949,0.01
4893,390.0,605,0.01
4894,500.0,767,0.01
4895,580.0,569,0.01
4896,460.0,663,0.01
4897,440.0,709,0.01
4898,450.0,503,0.01
4899,580.0,657,0.01
4900,1160.0,925,0.01
4901,280.0,467,0.01
4902,650.0,617,0.01
4903,1260.0,983,0.01
4904,280.0,515,0.01
4905,1010.0,879,0.01
4906,440.0,631,0.01
4907,150.0,337,0.01
4908,370.0,605,0.01
4909,1270.0,707,0.01
4910,150.0,355,0.01
4911,330.0,535,0.01
4912,310.0,425,0.01
4913,270.0,609,0.01
4914,280.0,515,0.01
4915,240.0,521,0.01
4916,520.0,717,0.01
4917,440.0,771,0.01
4918,1780.0,897,0.01
4919,240.0,821,0.01
4920,350.0,605,0.01
4921,330.0,379,0.01
4922,480.0,535,0.01
4923,200.0,455,0.01
4924,350.0,349,0.01
4925,80.0,249,0.01
4926,1110.0,987,0.01
4927,250.0,629,0.01
4928,480.0,665,0.01
4929,340.0,659,0.01
4930,240.0,597,0.01
4931,630.0,663,0.01
4932,740.0,913,0.01
4933,320.0,485,0.01
4934,170.0,379,0.01
4935,280.0,413,0.01
4936,330.0,465,0.01
4937,1190.0,839,0.01
4938,630.0,625,0.01
4939,850.0,655,0.01
4940,590.0,725,0.01
4941,650.0,657,0.01
4942,590.0,603,0.01
4943,1330.0,973,0.01
4944,450.0,463,0.01
4945,250.0,505,0.01
4946,610.0,633,0.01
4947,660.0,749,0.01
4948,290.0,391,0.01
4949,320.0,479,0.01
4950,240.0,551,0.01
4951,340.0,541,0.01
4952,790.0,667,0.01
4953,190.0,283,0.01
4954,320.0,691,0.01
4955,220.0,559,0.01
4956,440.0,591,0.01
4957,460.0,677,0.01
4958,840.0,633,0.01
4959,320.0,609,0.01
4960,400.0,673,0.01
4961,750.0,1145,0.01
4962,520.0,715,0.01
4963,450.0,449,0.01
4964,1850.0,639,0.01
4965,300.0,379,0.01
4966,890.0,871,0.01
4967,470.0,655,0.01
4968,440.0,879,0.01
4969,260.0,395,0.01
4970,270.0,439,0.01
4971,1010.0,565,0.01
4972,260.0,431,0.01
4973,80.0,245,0.01
4974,450.0,643,0.01
4975,1110.0,655,0.01
4976,700.0,659,0.01
4977,410.0,733,0.01
4978,480.0,643,0.01
4979,430.0,757,0.01
4980,190.0,389,0.01
4981,1020.0,591,0.01
4982,950.0,607,0.01
4983,350.0,589,0.01
4984,910.0,559,0.01
4985,1200.0,869,0.01
4986,380.0,461,0.01
4987,450.0,717,0.01
4988,870.0,837,0.01
4989,390.0,487,0.01
4990,310.0,463,0.01
4991,600.0,609,0.01
4992,300.0,423,0.01
4993,380.0,493,0.01
4994,320.0,501,0.01
4995,350.0,461,0.01
4996,320.0,467,0.01
4997,240.0,379,0.01
4998,350.0,507,0.01
4999,420.0,593,0.01
5000,270.0,429,0.01
5001,160.0,397,0.01
5002,190.0,429,0.01
5003,350.0,601,0.01
5004,430.0,623,0.01
5005,290.0,453,0.01
5006,390.0,529,0.01
5007,300.0,591,0.01
5008,760.0,865,0.01
5009,420.0,725,0.01
5010,160.0,343,0.01
5011,600.0,567,0.01
5012,710.0,797,0.01
5013,740.0,605,0.01
5014,460.0,481,0.01
5015,360.0,621,0.01
5016,420.0,575,0.01
5017,870.0,831,0.01
5018,350.0,433,0.01
5019,230.0,431,0.01
5020,780.0,505,0.01
5021,90.0,403,0.01
5022,350.0,495,0.01
5023,820.0,837,0.01
5024,400.0,513,0.01
5025,410.0,509,0.01
5026,410.0,677,0.01
5027,620.0,735,0.01
5028,450.0,559,0.01
5029,280.0,437,0.01
5030,450.0,559,0.01
5031,240.0,415,0.01
5032,650.0,607,0.01
5033,260.0,497,0.01
5034,480.0,487,0.01
5035,650.0,625,0.01
5036,770.0,661,0.01
5037,700.0,693,0.01
5038,1370.0,941,0.01
5039,720.0,749,0.01
5040,660.0,665,0.01
5041,1370.0,961,0.01
5042,610.0,843,0.01
5043,450.0,605,0.01
5044,280.0,721,0.01
5045,480.0,549,0.01
5046,730.0,865,0.01
5047,600.0,647,0.01
5048,860.0,893,0.01
5049,530.0,893,0.01
5050,1050.0,701,0.01
5051,1010.0,779,0.01
5052,2290.0,1183,0.01
5053,430.0,507,0.01
5054,690.0,631,0.01
5055,510.0,713,0.01
5056,690.0,687,0.01
5057,440.0,791,0.01
5058,1060.0,1097,0.01
5059,770.0,573,0.01
5060,430.0,473,0.01
5061,670.0,567,0.01
5062,590.0,585,0.01
5063,610.0,707,0.01
5064,540.0,561,0.01
5065,1140.0,915,0.01
5066,450.0,529,0.01
5067,1280.0,961,0.01
5068,590.0,591,0.01
5069,460.0,473,0.01
5070,510.0,413,0.01
5071,430.0,461,0.01
5072,600.0,627,0.01
5073,510.0,601,0.01
5074,510.0,511,0.01
5075,540.0,471,0.01
5076,480.0,517,0.01
5077,530.0,509,0.01
5078,370.0,483,0.01
5079,370.0,443,0.01
5080,420.0,537,0.01
5081,640.0,495,0.01
5082,520.0,581,0.01
5083,1000.0,645,0.01
5084,280.0,481,0.01
5085,720.0,665,0.01
5086,1050.0,723,0.01
5087,490.0,671,0.01
5088,960.0,689,0.01
5089,430.0,577,0.01
5090,410.0,543,0.01
5091,1560.0,763,0.01
5092,630.0,653,0.01
5093,500.0,725,0.01
5094,1150.0,773,0.01
5095,1960.0,779,0.01
5096,990.0,705,0.01
5097,340.0,577,0.01
5098,460.0,799,0.01
5099,800.0,509,0.01
5100,310.0,503,0.01
5101,550.0,963,0.01
5102,370.0,489,0.01
5103,570.0,661,0.01
5104,340.0,671,0.01
5105,410.0,647,0.01
5106,410.0,405,0.01
5107,230.0,471,0.01
5108,500.0,641,0.01
5109,250.0,425,0.01
5110,360.0,521,0.01
5111,140.0,477,0.01
5112,400.0,501,0.01
5113,450.0,489,0.01
5114,780.0,737,0.01
5115,420.0,477,0.01
5116,140.0,411,0.01
5117,330.0,317,0.01
5118,330.0,481,0.01
5119,890.0,1167,0.01
5120,680.0,789,0.01
5121,1560.0,1085,0.01
5122,390.0,609,0.01
5123,760.0,849,0.01
5124,1310.0,839,0.01
5125,390.0,545,0.01
5126,380.0,539,0.01
5127,400.0,613,0.01
5128,370.0,525,0.01
5129,380.0,465,0.01
5130,650.0,779,0.01
5131,660.0,751,0.01
5132,380.0,707,0.01
5133,270.0,459,0.01
5134,1190.0,685,0.01
5135,270.0,449,0.01
5136,350.0,453,0.01
5137,290.0,523,0.01
5138,410.0,469,0.01
5139,840.0,687,0.01
5140,310.0,485,0.01
5141,340.0,527,0.01
5142,490.0,563,0.01
5143,540.0,627,0.01
5144,440.0,519,0.01
5145,410.0,509,0.01
5146,260.0,389,0.01
5147,750.0,933,0.01
5148,280.0,435,0.01
5149,260.0,511,0.01
5150,430.0,473,0.01
5151,380.0,593,0.01
5152,380.0,717,0.01
5153,2200.0,821,0.01
5154,550.0,795,0.01
5155,1810.0,605,0.01
5156,590.0,575,0.01
5157,440.0,653,0.01
5158,390.0,439,0.01
5159,160.0,345,0.01
5160,610.0,607,0.01
5161,730.0,657,0.01
5162,360.0,445,0.01
5163,360.0,447,0.01
5164,440.0,633,0.01
5165,660.0,659,0.01
5166,220.0,489,0.01
5167,360.0,551,0.01
5168,630.0,735,0.01
5169,260.0,431,0.01
5170,400.0,537,0.01
5171,560.0,723,0.01
5172,430.0,631,0.01
5173,350.0,559,0.01
5174,340.0,453,0.01
5175,240.0,395,0.01
5176,410.0,573,0.01
5177,410.0,517,0.01
5178,310.0,699,0.01
5179,220.0,537,0.01
5180,510.0,703,0.01
5181,240.0,411,0.01
5182,240.0,487,0.01
5183,240.0,461,0.01
5184,530.0,609,0.01
5185,660.0,825,0.01
5186,1200.0,853,0.01
5187,650.0,633,0.01
5188,260.0,599,0.01
5189,350.0,431,0.01
5190,300.0,431,0.01
5191,250.0,547,0.01
5192,340.0,657,0.01
5193,550.0,681,0.01
5194,340.0,657,0.01
5195,150.0,373,0.01
5196,300.0,395,0.01
5197,540.0,903,0.01
5198,310.0,869,0.01
5199,200.0,357,0.01
5200,740.0,637,0.01
5201,480.0,635,0.01
5202,330.0,521,0.01
5203,560.0,541,0.01
5204,4270.0,873,0.01
5205,210.0,497,0.01
5206,100.0,371,0.01
5207,410.0,415,0.01
5208,460.0,491,0.01
5209,180.0,299,0.01
5210,190.0,517,0.01
5211,190.0,367,0.01
5212,270.0,341,0.01
5213,190.0,355,0.01
5214,440.0,773,0.01
5215,370.0,481,0.01
5216,820.0,705,0.01
5217,1570.0,917,0.01
5218,480.0,521,0.01
5219,1060.0,843,0.01
5220,600.0,643,0.01
5221,190.0,325,0.01
5222,2030.0,795,0.01
5223,190.0,367,0.01
5224,220.0,331,0.01
5225,380.0,617,0.01
5226,700.0,823,0.01
5227,240.0,451,0.01
5228,430.0,901,0.01
5229,280.0,469,0.01
5230,280.0,689,0.01
5231,540.0,927,0.01
5232,540.0,715,0.01
5233,1190.0,783,0.01
5234,1010.0,585,0.01
5235,520.0,801,0.01
5236,610.0,703,0.01
5237,830.0,777,0.01
5238,740.0,751,0.01
5239,670.0,825,0.01
5240,290.0,559,0.01
5241,350.0,509,0.01
5242,220.0,443,0.01
5243,220.0,331,0.01
5244,360.0,431,0.01
5245,460.0,413,0.01
5246,280.0,475,0.01
5247,490.0,791,0.01
5248,850.0,805,0.01
5249,480.0,697,0.01
5250,330.0,653,0.01
5251,80.0,245,0.01
5252,460.0,657,0.01
5253,550.0,513,0.01
5254,1810.0,871,0.01
5255,650.0,695,0.01
5256,310.0,575,0.01
5257,350.0,483,0.01
5258,630.0,791,0.01
5259,750.0,679,0.01
5260,230.0,349,0.01
5261,80.0,249,0.01
5262,650.0,651,0.01
5263,880.0,729,0.01
5264,1740.0,625,0.01
5265,280.0,437,0.01
5266,190.0,333,0.01
5267,190.0,389,0.01
5268,190.0,389,0.01
5269,350.0,401,0.01
5270,240.0,341,0.01
5271,270.0,335,0.01
5272,200.0,397,0.01
5273,580.0,825,0.01
5274,360.0,541,0.01
5275,1510.0,1069,0.01
5276,610.0,685,0.01
5277,300.0,457,0.01
5278,300.0,573,0.01
5279,210.0,605,0.01
5280,210.0,323,0.01
5281,570.0,545,0.01
5282,860.0,689,0.01
5283,560.0,671,0.01
5284,530.0,691,0.01
5285,390.0,559,0.01
5286,1350.0,719,0.01
5287,660.0,547,0.01
5288,390.0,613,0.01
5289,290.0,421,0.01
5290,190.0,509,0.01
5291,490.0,651,0.01
5292,300.0,553,0.01
5293,3440.0,1123,0.01
5294,260.0,497,0.01
5295,900.0,789,0.01
5296,250.0,659,0.01
5297,390.0,599,0.01
5298,650.0,617,0.01
5299,160.0,407,0.01
5300,450.0,821,0.01
5301,210.0,351,0.01
5302,170.0,379,0.01
5303,620.0,639,0.01
5304,280.0,465,0.01
5305,330.0,691,0.01
5306,460.0,515,0.01
5307,470.0,793,0.01
5308,240.0,495,0.01
5309,530.0,639,0.01
5310,410.0,613,0.01
5311,290.0,377,0.01
5312,280.0,407,0.01
5313,280.0,409,0.01
5314,1000.0,713,0.01
5315,200.0,377,0.01
5316,600.0,817,0.01
5317,460.0,441,0.01
5318,190.0,363,0.01
5319,400.0,465,0.01
5320,420.0,417,0.01
5321,460.0,663,0.01
5322,280.0,429,0.01
5323,480.0,725,0.01
5324,340.0,693,0.01
5325,290.0,503,0.01
5326,260.0,483,0.01
5327,570.0,625,0.01
5328,310.0,451,0.01
5329,420.0,485,0.01
5330,190.0,387,0.01
5331,190.0,503,0.01
5332,570.0,643,0.01
5333,220.0,465,0.01
5334,150.0,419,0.01
5335,600.0,627,0.01
5336,1740.0,819,0.01
5337,510.0,637,0.01
5338,710.0,683,0.01
5339,310.0,465,0.01
5340,520.0,555,0.01
5341,240.0,399,0.01
5342,600.0,715,0.01
5343,630.0,675,0.01
5344,410.0,577,0.01
5345,1330.0,921,0.01
5346,430.0,789,0.01
5347,620.0,675,0.01
5348,520.0,581,0.01
5349,430.0,605,0.01
5350,360.0,643,0.01
5351,350.0,571,0.01
5352,330.0,525,0.01
5353,640.0,689,0.01
5354,1150.0,691,0.01
5355,730.0,963,0.01
5356,270.0,597,0.01
5357,1930.0,919,0.01
5358,1270.0,965,0.01
5359,460.0,569,0.01
5360,250.0,475,0.01
5361,270.0,481,0.01
5362,240.0,587,0.01
5363,170.0,379,0.01
5364,1280.0,831,0.01
5365,1230.0,861,0.01
5366,590.0,929,0.01
5367,440.0,727,0.01
5368,320.0,567,0.01
5369,620.0,661,0.01
5370,1050.0,1041,0.01
5371,680.0,745,0.01
5372,630.0,655,0.01
5373,300.0,521,0.01
5374,380.0,439,0.01
5375,240.0,453,0.01
5376,290.0,771,0.01
5377,380.0,703,0.01
5378,430.0,533,0.01
5379,690.0,827,0.01
5380,950.0,693,0.01
5381,400.0,451,0.01
5382,160.0,403,0.01
5383,870.0,725,0.01
5384,230.0,479,0.01
5385,650.0,703,0.01
5386,440.0,453,0.01
5387,390.0,485,0.01
5388,540.0,617,0.01
5389,910.0,855,0.01
5390,350.0,419,0.01
5391,660.0,675,0.01
5392,410.0,599,0.01
5393,440.0,577,0.01
5394,460.0,527,0.01
5395,690.0,589,0.01
5396,330.0,413,0.01
5397,400.0,481,0.01
5398,1110.0,601,0.01
5399,380.0,643,0.01
5400,240.0,375,0.01
5401,310.0,375,0.01
5402,350.0,841,0.01
5403,330.0,551,0.01
5404,380.0,747,0.01
5405,100.0,287,0.01
5406,1390.0,851,0.01
5407,250.0,341,0.01
5408,260.0,513,0.01
5409,460.0,831,0.01
5410,310.0,543,0.01
5411,570.0,689,0.01
5412,300.0,473,0.01
5413,350.0,585,0.01
5414,120.0,235,0.01
5415,340.0,537,0.01
5416,980.0,767,0.01
5417,470.0,719,0.01
5418,450.0,599,0.01
5419,610.0,529,0.01
5420,460.0,601,0.01
5421,680.0,763,0.01
5422,1220.0,713,0.01
5423,470.0,553,0.01
5424,450.0,695,0.01
5425,580.0,561,0.01
5426,570.0,693,0.01
5427,440.0,597,0.01
5428,430.0,481,0.01
5429,230.0,413,0.01
5430,290.0,433,0.01
5431,340.0,549,0.01
5432,490.0,473,0.01
5433,260.0,437,0.01
5434,230.0,359,0.01
5435,320.0,449,0.01
5436,390.0,621,0.01
5437,640.0,665,0.01
5438,570.0,649,0.01
5439,210.0,457,0.01
5440,630.0,647,0.01
5441,860.0,651,0.01
5442,440.0,447,0.01
5443,290.0,625,0.01
5444,190.0,295,0.01
5445,940.0,895,0.01
5446,570.0,511,0.01
5447,380.0,471,0.01
5448,210.0,343,0.01
5449,690.0,675,0.01
5450,300.0,667,0.01
5451,290.0,377,0.01
5452,1070.0,1101,0.01
5453,430.0,525,0.01
5454,530.0,715,0.01
5455,1920.0,569,0.01
5456,660.0,899,0.01
5457,470.0,657,0.01
5458,740.0,853,0.01
5459,490.0,703,0.01
5460,580.0,769,0.01
5461,1280.0,663,0.01
5462,390.0,505,0.01
5463,610.0,775,0.01
5464,410.0,757,0.01
5465,450.0,835,0.01
5466,220.0,435,0.01
5467,110.0,393,0.01
5468,110.0,393,0.01
5469,470.0,535,0.01
5470,180.0,455,0.01
5471,160.0,445,0.01
5472,300.0,593,0.01
5473,1270.0,727,0.01
5474,650.0,579,0.01
5475,510.0,761,0.01
5476,500.0,563,0.01
5477,460.0,505,0.01
5478,640.0,671,0.01
5479,440.0,643,0.01
5480,620.0,649,0.01
5481,2060.0,1243,0.01
5482,370.0,509,0.01
5483,400.0,509,0.01
5484,270.0,477,0.01
5485,600.0,737,0.01
5486,420.0,583,0.01
5487,290.0,471,0.01
5488,540.0,607,0.01
5489,350.0,601,0.01
5490,130.0,397,0.01
5491,550.0,629,0.01
5492,110.0,369,0.01
5493,290.0,367,0.01
5494,120.0,265,0.01
5495,390.0,727,0.01
5496,360.0,669,0.01
5497,310.0,625,0.01
5498,140.0,533,0.01
5499,390.0,439,0.01
5500,210.0,379,0.01
5501,120.0,293,0.01
5502,740.0,833,0.01
5503,260.0,411,0.01
5504,760.0,671,0.01
5505,200.0,507,0.01
5506,1150.0,789,0.01
5507,1020.0,585,0.01
5508,300.0,477,0.01
5509,690.0,545,0.01
5510,320.0,479,0.01
5511,280.0,453,0.01
5512,300.0,417,0.01
5513,810.0,771,0.01
5514,850.0,755,0.01
5515,260.0,493,0.01
5516,560.0,615,0.01
5517,210.0,463,0.01
5518,500.0,627,0.01
5519,980.0,695,0.01
5520,190.0,347,0.01
5521,290.0,441,0.01
5522,370.0,545,0.01
5523,340.0,455,0.01
5524,280.0,509,0.01
5525,170.0,481,0.01
5526,320.0,557,0.01
5527,260.0,515,0.01
5528,340.0,511,0.01
5529,600.0,631,0.01
5530,320.0,591,0.01
5531,230.0,519,0.01
5532,370.0,707,0.01
5533,590.0,739,0.01
5534,80.0,245,0.01
5535,440.0,625,0.01
5536,530.0,709,0.01
5537,1130.0,809,0.01
5538,300.0,435,0.01
5539,400.0,537,0.01
5540,390.0,427,0.01
5541,1230.0,649,0.01
5542,510.0,501,0.01
5543,640.0,793,0.01
5544,390.0,473,0.01
5545,300.0,471,0.01
5546,260.0,411,0.01
5547,490.0,575,0.01
5548,470.0,489,0.01
5549,850.0,679,0.01
5550,250.0,443,0.01
5551,460.0,487,0.01
5552,330.0,453,0.01
5553,190.0,353,0.01
5554,970.0,693,0.01
5555,350.0,487,0.01
5556,350.0,513,0.01
5557,260.0,425,0.01
5558,670.0,639,0.01
5559,610.0,641,0.01
5560,330.0,429,0.01
5561,330.0,429,0.01
5562,310.0,585,0.01
5563,840.0,651,0.01
5564,330.0,429,0.01
5565,330.0,429,0.01
5566,680.0,625,0.01
5567,410.0,505,0.01
5568,640.0,551,0.01
5569,1840.0,723,0.01
5570,340.0,471,0.01
5571,330.0,429,0.01
5572,350.0,543,0.01
5573,330.0,429,0.01
5574,460.0,505,0.01
5575,710.0,673,0.01
5576,660.0,553,0.01
5577,360.0,447,0.01
5578,580.0,667,0.01
5579,360.0,453,0.01
5580,860.0,905,0.01
5581,420.0,541,0.01
5582,290.0,367,0.01
5583,350.0,351,0.01
5584,490.0,561,0.01
5585,620.0,653,0.01
5586,750.0,453,0.01
5587,390.0,445,0.01
5588,570.0,543,0.01
5589,390.0,445,0.01
5590,390.0,445,0.01
5591,390.0,445,0.01
5592,390.0,447,0.01
5593,390.0,471,0.01
5594,340.0,471,0.01
5595,500.0,593,0.01
5596,420.0,445,0.01
5597,320.0,489,0.01
5598,550.0,519,0.01
5599,540.0,925,0.01
5600,420.0,479,0.01
5601,610.0,647,0.01
5602,420.0,463,0.01
5603,390.0,581,0.01
5604,460.0,801,0.01
5605,270.0,455,0.01
5606,120.0,413,0.01
5607,320.0,409,0.01
5608,150.0,363,0.01
5609,360.0,571,0.01
5610,190.0,435,0.01
5611,540.0,561,0.01
5612,570.0,707,0.01
5613,610.0,649,0.01
5614,550.0,729,0.01
5615,1260.0,785,0.01
5616,450.0,681,0.01
5617,430.0,745,0.01
5618,320.0,567,0.01
5619,730.0,681,0.01
5620,320.0,487,0.01
5621,540.0,527,0.01
5622,520.0,665,0.01
5623,270.0,391,0.01
5624,770.0,695,0.01
5625,820.0,939,0.01
5626,1110.0,931,0.01
5627,280.0,415,0.01
5628,430.0,483,0.01
5629,490.0,463,0.01
5630,130.0,327,0.01
5631,360.0,523,0.01
5632,310.0,457,0.01
5633,280.0,375,0.01
5634,260.0,381,0.01
5635,400.0,477,0.01
5636,720.0,663,0.01
5637,270.0,437,0.01
5638,1160.0,829,0.01
5639,400.0,625,0.01
5640,620.0,851,0.01
5641,330.0,481,0.01
5642,250.0,451,0.01
5643,810.0,797,0.01
5644,660.0,855,0.01
5645,300.0,731,0.01
5646,380.0,531,0.01
5647,340.0,443,0.01
5648,320.0,609,0.01
5649,610.0,697,0.01
5650,260.0,673,0.01
5651,760.0,539,0.01
5652,1270.0,897,0.01
5653,720.0,1197,0.01
5654,380.0,551,0.01
5655,590.0,485,0.01
5656,680.0,903,0.01
5657,580.0,617,0.01
5658,590.0,573,0.01
5659,270.0,405,0.01
5660,750.0,639,0.01
5661,240.0,437,0.01
5662,670.0,719,0.01
5663,710.0,741,0.01
5664,560.0,609,0.01
5665,310.0,461,0.01
5666,380.0,447,0.01
5667,220.0,383,0.01
5668,310.0,465,0.01
5669,1280.0,1145,0.01
5670,540.0,607,0.01
5671,610.0,597,0.01
5672,450.0,521,0.01
5673,320.0,517,0.01
5674,290.0,569,0.01
5675,130.0,317,0.01
5676,190.0,429,0.01
5677,600.0,773,0.01
5678,330.0,549,0.01
5679,320.0,539,0.01
5680,1180.0,633,0.01
5681,590.0,569,0.01
5682,580.0,773,0.01
5683,400.0,493,0.01
5684,730.0,791,0.01
5685,490.0,531,0.01
5686,490.0,605,0.01
5687,200.0,377,0.01
5688,360.0,533,0.01
5689,1130.0,779,0.01
5690,680.0,911,0.01
5691,200.0,417,0.01
5692,220.0,463,0.01
5693,200.0,377,0.01
5694,100.0,289,0.01
5695,460.0,661,0.01
5696,370.0,505,0.01
5697,400.0,717,0.01
5698,310.0,381,0.01
5699,120.0,235,0.01
5700,420.0,537,0.01
5701,160.0,297,0.01
5702,160.0,397,0.01
5703,1040.0,657,0.01
5704,310.0,353,0.01
5705,570.0,845,0.01
5706,300.0,329,0.01
5707,300.0,329,0.01
5708,300.0,329,0.01
5709,420.0,537,0.01
5710,340.0,379,0.01
5711,220.0,433,0.01
5712,160.0,405,0.01
5713,400.0,585,0.01
5714,690.0,673,0.01
5715,500.0,523,0.01
5716,780.0,695,0.01
5717,460.0,677,0.01
5718,860.0,661,0.01
5719,200.0,311,0.01
5720,560.0,615,0.01
5721,380.0,811,0.01
5722,640.0,661,0.01
5723,260.0,457,0.01
5724,1120.0,771,0.01
5725,640.0,607,0.01
5726,480.0,537,0.01
5727,830.0,711,0.01
5728,340.0,493,0.01
5729,360.0,503,0.01
5730,360.0,471,0.01
5731,510.0,637,0.01
5732,560.0,879,0.01
5733,510.0,669,0.01
5734,970.0,783,0.01
5735,170.0,369,0.01
5736,210.0,451,0.01
5737,470.0,633,0.01
5738,260.0,481,0.01
5739,340.0,375,0.01
5740,250.0,545,0.01
5741,600.0,537,0.01
5742,490.0,565,0.01
5743,870.0,667,0.01
5744,170.0,433,0.01
5745,240.0,435,0.01
5746,210.0,585,0.01
5747,2270.0,853,0.01
5748,210.0,371,0.01
5749,460.0,675,0.01
5750,700.0,571,0.01
5751,190.0,429,0.01
5752,460.0,561,0.01
5753,430.0,465,0.01
5754,660.0,605,0.01
5755,360.0,395,0.01
5756,260.0,345,0.01
5757,260.0,405,0.01
5758,290.0,463,0.01
5759,410.0,513,0.01
5760,290.0,523,0.01
5761,430.0,585,0.01
5762,1210.0,913,0.01
5763,700.0,745,0.01
5764,280.0,401,0.01
5765,310.0,513,0.01
5766,520.0,761,0.01
5767,200.0,337,0.01
5768,340.0,501,0.01
5769,1150.0,661,0.01
5770,1020.0,873,0.01
5771,850.0,559,0.01
5772,260.0,375,0.01
5773,80.0,245,0.01
5774,240.0,443,0.01
5775,850.0,559,0.01
5776,390.0,639,0.01
5777,560.0,875,0.01
5778,310.0,479,0.01
5779,200.0,529,0.01
5780,340.0,543,0.01
5781,340.0,521,0.01
5782,650.0,859,0.01
5783,450.0,631,0.01
5784,320.0,409,0.01
5785,240.0,397,0.01
5786,540.0,677,0.01
5787,450.0,489,0.01
5788,380.0,465,0.01
5789,480.0,519,0.01
5790,390.0,547,0.01
5791,550.0,667,0.01
5792,620.0,741,0.01
5793,410.0,511,0.01
5794,250.0,413,0.01
5795,810.0,457,0.01
5796,110.0,315,0.01
5797,280.0,501,0.01
5798,780.0,865,0.01
5799,560.0,825,0.01
5800,460.0,653,0.01
5801,560.0,683,0.01
5802,630.0,735,0.01
5803,750.0,801,0.01
5804,560.0,691,0.01
5805,180.0,293,0.01
5806,580.0,621,0.01
5807,500.0,683,0.01
5808,500.0,843,0.01
5809,240.0,571,0.01
5810,220.0,481,0.01
5811,1000.0,625,0.01
5812,420.0,609,0.01
5813,810.0,457,0.01
5814,640.0,655,0.01
5815,280.0,557,0.01
5816,290.0,523,0.01
5817,660.0,781,0.01
5818,200.0,445,0.01
5819,420.0,609,0.01
5820,1030.0,759,0.01
5821,340.0,541,0.01
5822,620.0,533,0.01
5823,190.0,555,0.01
5824,170.0,389,0.01
5825,250.0,405,0.01
5826,270.0,393,0.01
5827,540.0,439,0.01
5828,480.0,655,0.01
5829,490.0,583,0.01
5830,470.0,673,0.01
5831,960.0,629,0.01
5832,480.0,705,0.01
5833,330.0,445,0.01
5834,380.0,635,0.01
5835,480.0,705,0.01
5836,560.0,635,0.01
5837,310.0,449,0.01
5838,160.0,449,0.01
